npz_path,obj_path,fullId,shape_id,class_name,category,split,solidVolume,surfaceVolume,supportSurfaceArea,aligned_dim_x,aligned_dim_y,aligned_dim_z
data/shapenetsem_regression/processed/ChestOfDrawers/25b2d49ae986cd87b1508bbfb8b56edb.npz,data/shapenetsem_regression/raw/models-OBJ/models/25b2d49ae986cd87b1508bbfb8b56edb.obj,wss.25b2d49ae986cd87b1508bbfb8b56edb,25b2d49ae986cd87b1508bbfb8b56edb,ChestOfDrawers,"ChestOfDrawers,Dresser",train,1.104626,0.111323,0.605834,1.0559650999999999,1.6271559,0.6386376
data/shapenetsem_regression/processed/Bed/94855c7a018d53e3dbfdb9be425ff2e5.npz,data/shapenetsem_regression/raw/models-OBJ/models/94855c7a018d53e3dbfdb9be425ff2e5.obj,wss.94855c7a018d53e3dbfdb9be425ff2e5,94855c7a018d53e3dbfdb9be425ff2e5,Bed,"Bed,LoftBed",train,1.406166,0.374851,0.018477,1.5549472,1.3981638,2.4606226
data/shapenetsem_regression/processed/Truck/4c6d1d4d4f6bb4daafe717997470b28d.npz,data/shapenetsem_regression/raw/models-OBJ/models/4c6d1d4d4f6bb4daafe717997470b28d.obj,wss.4c6d1d4d4f6bb4daafe717997470b28d,4c6d1d4d4f6bb4daafe717997470b28d,Truck,Truck,train,4.477185,1.379605,0.262081,1.8845067,1.6195459,4.71682
data/shapenetsem_regression/processed/Couch/956c5ffbe1ad52976e3c8a33c4ddf2ef.npz,data/shapenetsem_regression/raw/models-OBJ/models/956c5ffbe1ad52976e3c8a33c4ddf2ef.obj,wss.956c5ffbe1ad52976e3c8a33c4ddf2ef,956c5ffbe1ad52976e3c8a33c4ddf2ef,Couch,Couch,train,1.541659,0.141835,1.566301,1.2959158,1.2959158,1.6461623
data/shapenetsem_regression/processed/Refrigerator/51d669647ab947ddec90ee40bdd19ed2.npz,data/shapenetsem_regression/raw/models-OBJ/models/51d669647ab947ddec90ee40bdd19ed2.obj,wss.51d669647ab947ddec90ee40bdd19ed2,51d669647ab947ddec90ee40bdd19ed2,Refrigerator,Refrigerator,train,1.028362,0.091983,0.597377,0.80268745,1.560153,0.8309512
data/shapenetsem_regression/processed/ChestOfDrawers/f56e461f5b1e8c5785a81e0d249341ee.npz,data/shapenetsem_regression/raw/models-OBJ/models/f56e461f5b1e8c5785a81e0d249341ee.obj,wss.f56e461f5b1e8c5785a81e0d249341ee,f56e461f5b1e8c5785a81e0d249341ee,ChestOfDrawers,"ChestOfDrawers,Dresser,_StanfordSceneDBModels",train,1.304166,0.091428,1.453304,1.5964975000000001,0.9046866,0.8980347000000001
data/shapenetsem_regression/processed/Fireplace/ea469a288c684e5df0c50b09a9d0cc65.npz,data/shapenetsem_regression/raw/models-OBJ/models/ea469a288c684e5df0c50b09a9d0cc65.obj,wss.ea469a288c684e5df0c50b09a9d0cc65,ea469a288c684e5df0c50b09a9d0cc65,Fireplace,Fireplace,train,1.709138,0.199226,1.161384,1.6603857,2.0547273,0.8717024999999999
data/shapenetsem_regression/processed/Vanity/eb5b11f0820f73acc5d9967b65588a28.npz,data/shapenetsem_regression/raw/models-OBJ/models/eb5b11f0820f73acc5d9967b65588a28.obj,wss.eb5b11f0820f73acc5d9967b65588a28,eb5b11f0820f73acc5d9967b65588a28,Vanity,Vanity,train,2.351031,0.489918,0.956979,1.9919151,2.8772073000000002,1.1287484
data/shapenetsem_regression/processed/ChestOfDrawers/b89f31ddcd0e5ed13c2e50348f23d3d.npz,data/shapenetsem_regression/raw/models-OBJ/models/b89f31ddcd0e5ed13c2e50348f23d3d.obj,wss.b89f31ddcd0e5ed13c2e50348f23d3d,b89f31ddcd0e5ed13c2e50348f23d3d,ChestOfDrawers,"ChestOfDrawers,Armoire",train,0.951563,0.091275,0.520235,1.1111005,1.7592501999999999,0.51851074
data/shapenetsem_regression/processed/Bed/337d1f0ec60cbee5cf1e0e71566de2b3.npz,data/shapenetsem_regression/raw/models-OBJ/models/337d1f0ec60cbee5cf1e0e71566de2b3.obj,wss.337d1f0ec60cbee5cf1e0e71566de2b3,337d1f0ec60cbee5cf1e0e71566de2b3,Bed,"Bed,LoftBed",train,1.350482,0.359665,0.002398,1.982056,1.8269997,1.7784439
data/shapenetsem_regression/processed/Refrigerator/370d4a1981e03fc6a721d862d52c3337.npz,data/shapenetsem_regression/raw/models-OBJ/models/370d4a1981e03fc6a721d862d52c3337.obj,wss.370d4a1981e03fc6a721d862d52c3337,370d4a1981e03fc6a721d862d52c3337,Refrigerator,Refrigerator,train,0.866305,0.071917,0.546621,0.9356253,1.5834242,0.6214804500000001
data/shapenetsem_regression/processed/Table/b17d02eaeb7dea4ff5257ed6d7deb09f.npz,data/shapenetsem_regression/raw/models-OBJ/models/b17d02eaeb7dea4ff5257ed6d7deb09f.obj,wss.b17d02eaeb7dea4ff5257ed6d7deb09f,b17d02eaeb7dea4ff5257ed6d7deb09f,Table,"Table,CoffeeTable",train,0.079076,0.061134,0.778073,1.2474562,0.51769463,0.6237265
data/shapenetsem_regression/processed/Chair/36d314f3b118caa9bb557fc9202b7772.npz,data/shapenetsem_regression/raw/models-OBJ/models/36d314f3b118caa9bb557fc9202b7772.obj,wss.36d314f3b118caa9bb557fc9202b7772,36d314f3b118caa9bb557fc9202b7772,Chair,Chair,train,0.293965,0.035801,0.619384,0.9191617,0.79008354,1.064588
data/shapenetsem_regression/processed/Desk/a6c192247329a32e6a19b0779ac03754.npz,data/shapenetsem_regression/raw/models-OBJ/models/a6c192247329a32e6a19b0779ac03754.obj,wss.a6c192247329a32e6a19b0779ac03754,a6c192247329a32e6a19b0779ac03754,Desk,Desk,train,0.171106,0.049697,1.061429,1.2771329500000002,0.4803452,0.9037632000000001
data/shapenetsem_regression/processed/Room/room04.npz,data/shapenetsem_regression/raw/models-OBJ/models/room04.obj,wss.room04,room04,Room,Room,train,16.586082,12.431315,8.639936,7.9248,4.953,7.3152
data/shapenetsem_regression/processed/ChestOfDrawers/c35d287217403cf3236641942dd4b3c.npz,data/shapenetsem_regression/raw/models-OBJ/models/c35d287217403cf3236641942dd4b3c.obj,wss.c35d287217403cf3236641942dd4b3c,c35d287217403cf3236641942dd4b3c,ChestOfDrawers,"ChestOfDrawers,Armoire",train,0.262246,0.180721,0.629755,1.6672156000000002,1.2967232000000002,0.37049232000000004
data/shapenetsem_regression/processed/Desk/5d10c947cde5f37f2e7ed79f4f48ff79.npz,data/shapenetsem_regression/raw/models-OBJ/models/5d10c947cde5f37f2e7ed79f4f48ff79.obj,wss.5d10c947cde5f37f2e7ed79f4f48ff79,5d10c947cde5f37f2e7ed79f4f48ff79,Desk,"Desk,_RandomSetStudyModels",train,0.911461,0.296787,0.99797,2.3078067,0.7115747,0.9904341
data/shapenetsem_regression/processed/Bed/5caef73c425faf325c79875cd8347ddf.npz,data/shapenetsem_regression/raw/models-OBJ/models/5caef73c425faf325c79875cd8347ddf.obj,wss.5caef73c425faf325c79875cd8347ddf,5caef73c425faf325c79875cd8347ddf,Bed,"Bed,CanopyBed,PosterBed",train,3.241721,0.412582,0.01303,2.2340478999999998,2.2817258000000002,2.3702704
data/shapenetsem_regression/processed/Couch/656925921cfaf668639c9ca4528de8f2.npz,data/shapenetsem_regression/raw/models-OBJ/models/656925921cfaf668639c9ca4528de8f2.obj,wss.656925921cfaf668639c9ca4528de8f2,656925921cfaf668639c9ca4528de8f2,Couch,Couch,train,0.590556,0.188852,1.719562,2.1351562000000004,0.42851562000000004,1.1510156
data/shapenetsem_regression/processed/Couch/2fca00b377269eebdb039d8689a74349.npz,data/shapenetsem_regression/raw/models-OBJ/models/2fca00b377269eebdb039d8689a74349.obj,wss.2fca00b377269eebdb039d8689a74349,2fca00b377269eebdb039d8689a74349,Couch,Couch,train,1.996401,0.205102,0.028561,1.5451560000000002,1.1371992,1.5451560000000002
data/shapenetsem_regression/processed/ChestOfDrawers/a248de70fda12c5af27383fc5a5a711c.npz,data/shapenetsem_regression/raw/models-OBJ/models/a248de70fda12c5af27383fc5a5a711c.obj,wss.a248de70fda12c5af27383fc5a5a711c,a248de70fda12c5af27383fc5a5a711c,ChestOfDrawers,"ChestOfDrawers,Dresser",train,0.724969,0.098572,0.87018,1.8000653,0.7800283,0.56741745
data/shapenetsem_regression/processed/ChestOfDrawers/7ffe6bb6e47960c621d25a6a55757584.npz,data/shapenetsem_regression/raw/models-OBJ/models/7ffe6bb6e47960c621d25a6a55757584.obj,wss.7ffe6bb6e47960c621d25a6a55757584,7ffe6bb6e47960c621d25a6a55757584,ChestOfDrawers,"ChestOfDrawers,Dresser,_Attributes",train,1.262159,0.102023,0.009835,1.5625078,1.0234767,0.8256045500000001
data/shapenetsem_regression/processed/ChestOfDrawers/b4f3e9f6ee2604c934580ff5342745d5.npz,data/shapenetsem_regression/raw/models-OBJ/models/b4f3e9f6ee2604c934580ff5342745d5.obj,wss.b4f3e9f6ee2604c934580ff5342745d5,b4f3e9f6ee2604c934580ff5342745d5,ChestOfDrawers,"ChestOfDrawers,Dresser,_AttributesTrain",train,0.680652,0.074751,0.780816,1.8328883,0.7637036,0.4773135
data/shapenetsem_regression/processed/Fireplace/1c7b7f43d91e474dabaf316e4a957cb1.npz,data/shapenetsem_regression/raw/models-OBJ/models/1c7b7f43d91e474dabaf316e4a957cb1.obj,wss.1c7b7f43d91e474dabaf316e4a957cb1,1c7b7f43d91e474dabaf316e4a957cb1,Fireplace,Fireplace,train,1.612746,0.225159,1.626128,2.1271758,1.6254163,0.756172
data/shapenetsem_regression/processed/Bed/57ca0a93f07cd504e3f7a74e12a274ef.npz,data/shapenetsem_regression/raw/models-OBJ/models/57ca0a93f07cd504e3f7a74e12a274ef.obj,wss.57ca0a93f07cd504e3f7a74e12a274ef,57ca0a93f07cd504e3f7a74e12a274ef,Bed,"Bed,QueenBed",train,1.25761,0.538334,0.004722,1.7428616,0.9447574000000001,2.5392007000000003
data/shapenetsem_regression/processed/TvStand/8dfed18ee7e3e2757399296c96c9fb89.npz,data/shapenetsem_regression/raw/models-OBJ/models/8dfed18ee7e3e2757399296c96c9fb89.obj,wss.8dfed18ee7e3e2757399296c96c9fb89,8dfed18ee7e3e2757399296c96c9fb89,TvStand,"TvStand,_StanfordSceneDBModels",train,0.117438,0.081784,0.560338,2.0119333,0.8382672,0.59164295
data/shapenetsem_regression/processed/Couch/66f193b8f45cd9525582003645829560.npz,data/shapenetsem_regression/raw/models-OBJ/models/66f193b8f45cd9525582003645829560.obj,wss.66f193b8f45cd9525582003645829560,66f193b8f45cd9525582003645829560,Couch,Couch,train,0.442181,0.119406,0.753463,2.1579230000000003,0.5920408,1.0310284
data/shapenetsem_regression/processed/Oven/902f4ee7655514ba109dc73fee74b150.npz,data/shapenetsem_regression/raw/models-OBJ/models/902f4ee7655514ba109dc73fee74b150.obj,wss.902f4ee7655514ba109dc73fee74b150,902f4ee7655514ba109dc73fee74b150,Oven,Oven,train,1.609032,0.137057,0.172902,1.4136336,1.5000200000000001,0.9424197
data/shapenetsem_regression/processed/ChestOfDrawers/22cbdf59fb7fdae277b4d8470453cb5.npz,data/shapenetsem_regression/raw/models-OBJ/models/22cbdf59fb7fdae277b4d8470453cb5.obj,wss.22cbdf59fb7fdae277b4d8470453cb5,22cbdf59fb7fdae277b4d8470453cb5,ChestOfDrawers,"ChestOfDrawers,Armoire",train,1.076093,0.082981,0.739136,1.4894148000000003,1.4503331,0.52587173
data/shapenetsem_regression/processed/Cabinet/3e2ce58b68081cfad3297386cf31f37f.npz,data/shapenetsem_regression/raw/models-OBJ/models/3e2ce58b68081cfad3297386cf31f37f.obj,wss.3e2ce58b68081cfad3297386cf31f37f,3e2ce58b68081cfad3297386cf31f37f,Cabinet,Cabinet,train,0.54338,0.093635,1.203697,0.9579861,1.4610990000000001,0.49560368
data/shapenetsem_regression/processed/_StanfordSceneDBModels/3fa70dfe100c92752c463e234a10f5ec.npz,data/shapenetsem_regression/raw/models-OBJ/models/3fa70dfe100c92752c463e234a10f5ec.obj,wss.3fa70dfe100c92752c463e234a10f5ec,3fa70dfe100c92752c463e234a10f5ec,_StanfordSceneDBModels,"_StanfordSceneDBModels,Cabinet",train,1.12183,0.121391,1.047643,1.6062303,1.0331415,0.6727670000000001
data/shapenetsem_regression/processed/Piano/a2dcfb6f77a72be8a2b299c40b68f70c.npz,data/shapenetsem_regression/raw/models-OBJ/models/a2dcfb6f77a72be8a2b299c40b68f70c.obj,wss.a2dcfb6f77a72be8a2b299c40b68f70c,a2dcfb6f77a72be8a2b299c40b68f70c,Piano,Piano,train,1.141605,0.136137,0.910899,1.8814586,1.1841992000000001,0.8102024
data/shapenetsem_regression/processed/Window/7cd08de4ee37957e9b750f592cca8f54.npz,data/shapenetsem_regression/raw/models-OBJ/models/7cd08de4ee37957e9b750f592cca8f54.obj,wss.7cd08de4ee37957e9b750f592cca8f54,7cd08de4ee37957e9b750f592cca8f54,Window,Window,train,45.407288,23.056551,3.291187,8.305811,10.1345996,2.3621921
data/shapenetsem_regression/processed/WallArt/b672af6f8a89afd65f846b933923d995.npz,data/shapenetsem_regression/raw/models-OBJ/models/b672af6f8a89afd65f846b933923d995.obj,wss.b672af6f8a89afd65f846b933923d995,b672af6f8a89afd65f846b933923d995,WallArt,"WallArt,Picture",train,0.003529,0.008005,0.907095,0.8068329,1.12956375,0.004841
data/shapenetsem_regression/processed/Fireplace/7d9f29727e55d2b19eeed882992d9dd.npz,data/shapenetsem_regression/raw/models-OBJ/models/7d9f29727e55d2b19eeed882992d9dd.obj,wss.7d9f29727e55d2b19eeed882992d9dd,7d9f29727e55d2b19eeed882992d9dd,Fireplace,Fireplace,train,0.896464,0.183723,1.531772,2.1776953,1.5766351,0.7145051
data/shapenetsem_regression/processed/Booth/1d2f91e94523cfbb4212ff51b27f0221.npz,data/shapenetsem_regression/raw/models-OBJ/models/1d2f91e94523cfbb4212ff51b27f0221.obj,wss.1d2f91e94523cfbb4212ff51b27f0221,1d2f91e94523cfbb4212ff51b27f0221,Booth,Booth,train,4.000349,0.767845,0.067976,2.7619214,1.3952426,2.0960498000000003
data/shapenetsem_regression/processed/ChestOfDrawers/a788cf0c1283d6fcd8c969a2b4bc71da.npz,data/shapenetsem_regression/raw/models-OBJ/models/a788cf0c1283d6fcd8c969a2b4bc71da.obj,wss.a788cf0c1283d6fcd8c969a2b4bc71da,a788cf0c1283d6fcd8c969a2b4bc71da,ChestOfDrawers,"ChestOfDrawers,Dresser",train,0.796503,0.078517,0.882576,1.770685,0.8572363000000001,0.5480691000000001
data/shapenetsem_regression/processed/Couch/9156988a1a8645e727eb00c151c6f711.npz,data/shapenetsem_regression/raw/models-OBJ/models/9156988a1a8645e727eb00c151c6f711.obj,wss.9156988a1a8645e727eb00c151c6f711,9156988a1a8645e727eb00c151c6f711,Couch,Couch,train,0.861036,0.175718,1.019922,2.1061804,0.93393196,0.87202774
data/shapenetsem_regression/processed/MediaStorage/361cc1c69bfd65e0f68a8e4ae5e6c1a0.npz,data/shapenetsem_regression/raw/models-OBJ/models/361cc1c69bfd65e0f68a8e4ae5e6c1a0.obj,wss.361cc1c69bfd65e0f68a8e4ae5e6c1a0,361cc1c69bfd65e0f68a8e4ae5e6c1a0,MediaStorage,"MediaStorage,WallUnit",train,1.342074,0.570317,0.067217,2.3291678,1.1967087,1.5527788000000002
data/shapenetsem_regression/processed/Refrigerator/5c35f06ca955d4f4e8058cf23f6382c1.npz,data/shapenetsem_regression/raw/models-OBJ/models/5c35f06ca955d4f4e8058cf23f6382c1.obj,wss.5c35f06ca955d4f4e8058cf23f6382c1,5c35f06ca955d4f4e8058cf23f6382c1,Refrigerator,"Refrigerator,_Attributes",train,0.801429,0.07109,0.485713,0.8663809000000001,1.6500055,0.54381073
data/shapenetsem_regression/processed/Couch/baa8760ca5fbbc4840b559ef47048b86.npz,data/shapenetsem_regression/raw/models-OBJ/models/baa8760ca5fbbc4840b559ef47048b86.obj,wss.baa8760ca5fbbc4840b559ef47048b86,baa8760ca5fbbc4840b559ef47048b86,Couch,Couch,train,1.294085,0.184897,0.020034,1.9204486,1.0881591000000002,1.0936436999999999
data/shapenetsem_regression/processed/Bed/e91c2df09de0d4b1ed4d676215f46734.npz,data/shapenetsem_regression/raw/models-OBJ/models/e91c2df09de0d4b1ed4d676215f46734.obj,wss.e91c2df09de0d4b1ed4d676215f46734,e91c2df09de0d4b1ed4d676215f46734,Bed,"Bed,_AttributesTrain,QueenBed",train,2.160213,0.636273,0.122493,1.7695996,1.0960149,2.4586473
data/shapenetsem_regression/processed/WallArt/6dc1cc10c1090df9426be911bc51c49.npz,data/shapenetsem_regression/raw/models-OBJ/models/6dc1cc10c1090df9426be911bc51c49.obj,wss.6dc1cc10c1090df9426be911bc51c49,6dc1cc10c1090df9426be911bc51c49,WallArt,"WallArt,Picture",train,0.013387,0.010544,0.935545,1.0998151,0.8459025,0.042075458
data/shapenetsem_regression/processed/ChestOfDrawers/f0fce14f8394ae7c118ddfdb81cc6068.npz,data/shapenetsem_regression/raw/models-OBJ/models/f0fce14f8394ae7c118ddfdb81cc6068.obj,wss.f0fce14f8394ae7c118ddfdb81cc6068,f0fce14f8394ae7c118ddfdb81cc6068,ChestOfDrawers,"ChestOfDrawers,_StanfordSceneDBModels",train,0.480299,0.03688,0.660249,1.0476432,0.790026,0.63116207
data/shapenetsem_regression/processed/Cabinet/b06b351b939e279bc5ff6d1af2135fc9.npz,data/shapenetsem_regression/raw/models-OBJ/models/b06b351b939e279bc5ff6d1af2135fc9.obj,wss.b06b351b939e279bc5ff6d1af2135fc9,b06b351b939e279bc5ff6d1af2135fc9,Cabinet,"Cabinet,CurioCabinet",train,1.507519,0.325716,0.171244,1.6658904,2.0433038,0.55891033
data/shapenetsem_regression/processed/ChestOfDrawers/5d784e37783642a4f3c4a5111f59c5e8.npz,data/shapenetsem_regression/raw/models-OBJ/models/5d784e37783642a4f3c4a5111f59c5e8.obj,wss.5d784e37783642a4f3c4a5111f59c5e8,5d784e37783642a4f3c4a5111f59c5e8,ChestOfDrawers,"ChestOfDrawers,Dresser",train,0.928879,0.083193,0.844099,1.5851389,1.1741794,0.52838013
data/shapenetsem_regression/processed/PianoKeyboard/d753c970fc0894c65b5e1e4d683754d9.npz,data/shapenetsem_regression/raw/models-OBJ/models/d753c970fc0894c65b5e1e4d683754d9.obj,wss.d753c970fc0894c65b5e1e4d683754d9,d753c970fc0894c65b5e1e4d683754d9,PianoKeyboard,PianoKeyboard,train,0.043525,0.015799,0.464496,1.1758761,0.11482656000000001,0.4083059
data/shapenetsem_regression/processed/Bed/59e9b9d7aee400b13df325aac2f73830.npz,data/shapenetsem_regression/raw/models-OBJ/models/59e9b9d7aee400b13df325aac2f73830.obj,wss.59e9b9d7aee400b13df325aac2f73830,59e9b9d7aee400b13df325aac2f73830,Bed,"Bed,SingleBed",train,1.136488,0.220502,2.910778,1.2296844500000002,0.6642669,2.34075
data/shapenetsem_regression/processed/Oven/917676329f834bed201769e59267569b.npz,data/shapenetsem_regression/raw/models-OBJ/models/917676329f834bed201769e59267569b.obj,wss.917676329f834bed201769e59267569b,917676329f834bed201769e59267569b,Oven,Oven,train,1.650876,0.112311,1.186298,1.1123836,1.631496,1.1123836
data/shapenetsem_regression/processed/SpaceShip/6241108a80393fe7f67e48c3abb079ea.npz,data/shapenetsem_regression/raw/models-OBJ/models/6241108a80393fe7f67e48c3abb079ea.obj,wss.6241108a80393fe7f67e48c3abb079ea,6241108a80393fe7f67e48c3abb079ea,SpaceShip,SpaceShip,train,10284.139648,5058.863281,47.563858,47.495967,22.848691,98.69690000000001
data/shapenetsem_regression/processed/MediaStorage/bb285a870031b534287005440c82669a.npz,data/shapenetsem_regression/raw/models-OBJ/models/bb285a870031b534287005440c82669a.obj,wss.bb285a870031b534287005440c82669a,bb285a870031b534287005440c82669a,MediaStorage,"MediaStorage,WallUnit",train,1.144406,0.599996,1.640272,2.5223532,1.5764706000000002,0.6486520400000001
data/shapenetsem_regression/processed/WallArt/8056dddbcffc8cdcd4730b65b6da481a.npz,data/shapenetsem_regression/raw/models-OBJ/models/8056dddbcffc8cdcd4730b65b6da481a.obj,wss.8056dddbcffc8cdcd4730b65b6da481a,8056dddbcffc8cdcd4730b65b6da481a,WallArt,"WallArt,Painting",train,0.082649,0.056175,2.01329,1.7515334999999999,1.1464319600000001,0.033279002
data/shapenetsem_regression/processed/Refrigerator/346ae461fcec80d390c29d8c96b5b82d.npz,data/shapenetsem_regression/raw/models-OBJ/models/346ae461fcec80d390c29d8c96b5b82d.obj,wss.346ae461fcec80d390c29d8c96b5b82d,346ae461fcec80d390c29d8c96b5b82d,Refrigerator,Refrigerator,train,0.860174,0.09186,0.492854,0.8215776,1.5965277,0.73823555
data/shapenetsem_regression/processed/WallArt/9a271298d383d32b7902653a0cadabe8.npz,data/shapenetsem_regression/raw/models-OBJ/models/9a271298d383d32b7902653a0cadabe8.obj,wss.9a271298d383d32b7902653a0cadabe8,9a271298d383d32b7902653a0cadabe8,WallArt,"WallArt,Poster,_StanfordSceneDBModels,_SceneGalleryModels",train,0.022776,0.009558,0.673463,0.8657907,0.7764105000000001,0.033514311000000005
data/shapenetsem_regression/processed/WallArt/320ef7589ebf4858c62ac18334863d36.npz,data/shapenetsem_regression/raw/models-OBJ/models/320ef7589ebf4858c62ac18334863d36.obj,wss.320ef7589ebf4858c62ac18334863d36,320ef7589ebf4858c62ac18334863d36,WallArt,"WallArt,Painting",train,0.019554,0.013668,1.021006,1.1489513,0.8853173,0.072215734
data/shapenetsem_regression/processed/WallArt/22f2c7aa2e81fe10fbceced242a33413.npz,data/shapenetsem_regression/raw/models-OBJ/models/22f2c7aa2e81fe10fbceced242a33413.obj,wss.22f2c7aa2e81fe10fbceced242a33413,22f2c7aa2e81fe10fbceced242a33413,WallArt,"WallArt,Picture",train,0.026507,0.011849,0.931772,1.1031809,0.8411766,0.048264103
data/shapenetsem_regression/processed/Bed/29f66488d7507b0c5a93c9a5a7a08569.npz,data/shapenetsem_regression/raw/models-OBJ/models/29f66488d7507b0c5a93c9a5a7a08569.obj,wss.29f66488d7507b0c5a93c9a5a7a08569,29f66488d7507b0c5a93c9a5a7a08569,Bed,"Bed,_AttributesTrain,DoubleBed",train,2.02796,0.21643,0.006175,1.6736703,1.0983464,2.1443958000000003
data/shapenetsem_regression/processed/ChestOfDrawers/dc883a77e7330d868c679deac078a24a.npz,data/shapenetsem_regression/raw/models-OBJ/models/dc883a77e7330d868c679deac078a24a.obj,wss.dc883a77e7330d868c679deac078a24a,dc883a77e7330d868c679deac078a24a,ChestOfDrawers,"ChestOfDrawers,Dresser",train,1.163535,0.086686,1.035407,1.5813304,1.1162341,0.6511365000000001
data/shapenetsem_regression/processed/Fireplace/b13dff579dd97f6168b24217426b180f.npz,data/shapenetsem_regression/raw/models-OBJ/models/b13dff579dd97f6168b24217426b180f.obj,wss.b13dff579dd97f6168b24217426b180f,b13dff579dd97f6168b24217426b180f,Fireplace,Fireplace,train,1.722355,0.205178,1.137046,2.2066147000000003,1.4944617,0.8013577
data/shapenetsem_regression/processed/Bed/b99f351f095673f67dde3eab9709537b.npz,data/shapenetsem_regression/raw/models-OBJ/models/b99f351f095673f67dde3eab9709537b.obj,wss.b99f351f095673f67dde3eab9709537b,b99f351f095673f67dde3eab9709537b,Bed,"Bed,_AttributesTrain,QueenBed",train,1.94063,0.303953,0.058521,2.2583353,1.176709,1.9730676
data/shapenetsem_regression/processed/Bed/b4736cc1abe8c521e885718e52a574ae.npz,data/shapenetsem_regression/raw/models-OBJ/models/b4736cc1abe8c521e885718e52a574ae.obj,wss.b4736cc1abe8c521e885718e52a574ae,b4736cc1abe8c521e885718e52a574ae,Bed,"Bed,KingBed",train,1.756194,0.45052,0.026186,2.3097339,0.9378935,2.5118358
