npz_path,obj_path,fullId,shape_id,class_name,category,split,weight,solidVolume,surfaceVolume,supportSurfaceArea,aligned_dim_x,aligned_dim_y,aligned_dim_z,material_ratio_Brick,material_ratio_Cardboard,material_ratio_Carpet,material_ratio_Ceramic,material_ratio_Concrete,material_ratio_Fabric,material_ratio_Foliage,material_ratio_Food,material_ratio_Fur,material_ratio_Glass,material_ratio_Granite,material_ratio_Leather,material_ratio_Metal,material_ratio_Paper,material_ratio_Plastic,material_ratio_Rubber,material_ratio_Stone,material_ratio_Wallpaper,material_ratio_Wood,material_density_mean,material_friction_coeff_mean,has_material_prior,aux_material_ratio_Brick,aux_material_ratio_Cardboard,aux_material_ratio_Carpet,aux_material_ratio_Ceramic,aux_material_ratio_Concrete,aux_material_ratio_Fabric,aux_material_ratio_Foliage,aux_material_ratio_Food,aux_material_ratio_Fur,aux_material_ratio_Glass,aux_material_ratio_Granite,aux_material_ratio_Leather,aux_material_ratio_Metal,aux_material_ratio_Paper,aux_material_ratio_Plastic,aux_material_ratio_Rubber,aux_material_ratio_Stone,aux_material_ratio_Wallpaper,aux_material_ratio_Wood,aux_material_density_mean,aux_material_friction_coeff_mean,aux_has_material_prior
data/shapenetsem_regression/processed/Piano/6a96d703d058790fa6491c91cd8d7770.npz,data/shapenetsem_regression/raw/models-OBJ/models/6a96d703d058790fa6491c91cd8d7770.obj,wss.6a96d703d058790fa6491c91cd8d7770,6a96d703d058790fa6491c91cd8d7770,Piano,Piano,train,57.9834,0.225559,0.096639,0.003738,1.8445712,1.1910580400000002,0.8844208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.62,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.36573896838519526,-0.08206081132168938,-0.7824295182422818,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,-0.61128317819122,-0.32757780953383786,-0.5494733338782186,-0.37241170693983267,-0.23980688220911825,-0.4589938364857421,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,1.568666317095478,-1.2503215985544491,0.8969609312381889,0.0780076451238522
data/shapenetsem_regression/processed/Lamp/297d929269bb62da43fdcbcacbbed64c.npz,data/shapenetsem_regression/raw/models-OBJ/models/297d929269bb62da43fdcbcacbbed64c.obj,wss.297d929269bb62da43fdcbcacbbed64c,297d929269bb62da43fdcbcacbbed64c,Lamp,"Lamp,CeilingLamp",train,4.8117,0.001141,0.001865,0.004274,0.43202026,0.8724784,0.43202026,0.0,0.0,0.0,0.041224235,0.0,0.397251718,0.0,0.0,0.0,0.391005621,0.0,0.0,0.094316052,0.00062461,0.075577764,0.0,0.0,0.0,0.0,2.1496689556599997,0.5011180509000001,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.176896934182497,-0.08206081132168938,0.721246843506298,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,0.8433021987041748,-0.32757780953383786,-0.5494733338782186,0.5032596238128582,-0.2360153656646012,0.26756643116638407,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,-0.9009598881987362,1.0823133415413149,-0.1306849559588629,0.0780076451238522
data/shapenetsem_regression/processed/Couch/557d878e747fa35db161f36d4e309050.npz,data/shapenetsem_regression/raw/models-OBJ/models/557d878e747fa35db161f36d4e309050.obj,wss.557d878e747fa35db161f36d4e309050,557d878e747fa35db161f36d4e309050,Couch,Couch,train,200.0641609677193,0.381065,0.126291,0.095956,2.2304982,0.6660522000000001,0.805916,0.0,0.0,0.0,0.0,0.0,0.7707608152292391,0.0,0.0,0.000497264999502735,0.0,0.0,0.21829935378170062,0.00099452999900547,0.0,0.0,0.0,0.0,0.0,0.009448035990551964,1.584152162605848,0.32516161119483833,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.36573896838519526,-0.08206081132168938,2.1350526873910534,-0.20283465572991063,-0.06362847629757779,3.5324581907738435,-0.61128317819122,-0.32757780953383786,2.4697478450958648,-0.3631780570018286,-0.23980688220911825,-0.4589938364857421,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,-0.8776267709279063,0.23107074171314707,-1.6516972959966623,0.0780076451238522
data/shapenetsem_regression/processed/Piano/47aa44d818a406d822d6b12a61cbb9ae.npz,data/shapenetsem_regression/raw/models-OBJ/models/47aa44d818a406d822d6b12a61cbb9ae.obj,wss.47aa44d818a406d822d6b12a61cbb9ae,47aa44d818a406d822d6b12a61cbb9ae,Piano,Piano,train,75.6642,0.305049,0.126107,0.093107,1.7397473,1.2141339,1.0478638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.62,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.36573896838519526,-0.08206081132168938,-0.7824295182422818,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,-0.61128317819122,-0.32757780953383786,-0.5494733338782186,-0.37241170693983267,-0.23980688220911825,-0.4589938364857421,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,1.568666317095478,-1.2503215985544491,0.8969609312381889,0.0780076451238522
data/shapenetsem_regression/processed/TV/4f74858a6ec757c4fab31d1a99fa2e.npz,data/shapenetsem_regression/raw/models-OBJ/models/4f74858a6ec757c4fab31d1a99fa2e.obj,wss.4f74858a6ec757c4fab31d1a99fa2e,4f74858a6ec757c4fab31d1a99fa2e,TV,TV,train,32.65614304859808,0.087001,0.013166,0.105247,0.79650696,0.6186411300000001,0.4462494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940677966,0.0,0.0,0.0,0.0,0.059322034,0.0,0.0,0.0,0.0,2.48033898288,0.66932203388,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.36573896838519526,-0.08206081132168938,-0.7824295182422818,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,2.8881458331152525,-0.32757780953383786,-0.5494733338782186,-0.37241170693983267,-0.23980688220911825,0.1112933831878715,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,-0.9009598881987362,1.580053491989952,1.3233131709910924,0.0780076451238522
data/shapenetsem_regression/processed/Bookcase/586356e8809b6a678d44b95ca8abc7b2.npz,data/shapenetsem_regression/raw/models-OBJ/models/586356e8809b6a678d44b95ca8abc7b2.obj,wss.586356e8809b6a678d44b95ca8abc7b2,586356e8809b6a678d44b95ca8abc7b2,Bookcase,"Bookcase,3Shelves,_StanfordSceneDBModels,_Attributes",train,75.85397905599552,0.146332,0.101672,0.067032,1.1915694,1.583482,0.41704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926229508,0.74606557416,0.62442622952,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.36573896838519526,-0.08206081132168938,-0.7824295182422818,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,-0.3368485584659483,-0.32757780953383786,-0.5494733338782186,-0.37241170693983267,-0.23980688220911825,-0.4589938364857421,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,1.3864807768748308,-1.0304567941481078,0.9352223880569368,0.0780076451238522
data/shapenetsem_regression/processed/Table/9feefc5eb43adb4fb7db0056a767efc7.npz,data/shapenetsem_regression/raw/models-OBJ/models/9feefc5eb43adb4fb7db0056a767efc7.obj,wss.9feefc5eb43adb4fb7db0056a767efc7,9feefc5eb43adb4fb7db0056a767efc7,Table,"Table,EndTable",train,6.14845377514242,0.059759,0.007329,0.004517,0.72707924,0.6977605,0.42217556,0.0,0.0,0.0,0.0,0.0,0.012410501,0.0,0.0,0.0,0.066825776,0.015274463,0.001909308,0.026252983,0.0,0.00477327,0.0,0.0,0.0,0.872553699,0.83892124098,0.61878281625,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.36573896838519526,-0.08206081132168938,-0.7354533161377081,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,-0.36268369176775694,3.0925664890955455,-0.5230663699961849,-0.12866757142578708,-0.23980688220911825,-0.4131064200655386,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,1.2539215923780638,-0.8906860566501922,0.8864392844775151,0.0780076451238522
data/shapenetsem_regression/processed/Bed/5059db423da580655434c907eed264ff.npz,data/shapenetsem_regression/raw/models-OBJ/models/5059db423da580655434c907eed264ff.obj,wss.5059db423da580655434c907eed264ff,5059db423da580655434c907eed264ff,Bed,"Bed,_PilotStudyModels,_AttributesTrain,QueenBed",train,143.17588708262397,0.87957,0.236104,0.036006,1.49913,1.2573354,2.0310812,0.0,0.0,0.0,0.0,0.0,0.00534188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99465812,0.6064102559999999,0.6182905984,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.36573896838519526,-0.08206081132168938,-0.7622094453783113,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,-0.61128317819122,-0.32757780953383786,-0.5494733338782186,-0.37241170693983267,-0.23980688220911825,-0.4589938364857421,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,1.555473870261941,-1.240672578313097,0.8821844278488442,0.0780076451238522
data/shapenetsem_regression/processed/Lamp/55e997f2619d371de678940a81b1fee.npz,data/shapenetsem_regression/raw/models-OBJ/models/55e997f2619d371de678940a81b1fee.obj,wss.55e997f2619d371de678940a81b1fee,55e997f2619d371de678940a81b1fee,Lamp,"Lamp,CeilingLamp,_StanfordSceneDBModels",train,16.380419999999997,0.031955,0.006349,0.016007,0.65249886,0.1696943299999999,0.65249886,0.0,0.0,0.0,0.041224235,0.0,0.397251718,0.0,0.0,0.0,0.391005621,0.0,0.0,0.094316052,0.00062461,0.075577764,0.0,0.0,0.0,0.0,2.1496689556599997,0.5011180509000001,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.176896934182497,-0.08206081132168938,0.721246843506298,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,0.8433021987041748,-0.32757780953383786,-0.5494733338782186,0.5032596238128582,-0.2360153656646012,0.26756643116638407,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,-0.9009598881987362,1.0823133415413149,-0.1306849559588629,0.0780076451238522
data/shapenetsem_regression/processed/ChestOfDrawers/ef2bcdeee31e215d2fc64a9331b7788.npz,data/shapenetsem_regression/raw/models-OBJ/models/ef2bcdeee31e215d2fc64a9331b7788.obj,wss.ef2bcdeee31e215d2fc64a9331b7788,ef2bcdeee31e215d2fc64a9331b7788,ChestOfDrawers,"ChestOfDrawers,DresserWithMirror,Dresser",train,53.5962,0.329607,0.089327,0.00973,0.9374786,1.6034853000000002,0.49180466,0.0,0.0,0.0,0.0017636680017636681,0.0,0.0,0.0,0.0,0.0,0.02469135802469136,0.0,0.0,0.021164021021164024,0.0,0.0,0.0,0.0,0.0,0.952380952952381,0.6973544962773546,0.6210582011110583,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.3576598699347022,-0.08206081132168938,-0.7824295182422818,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,-0.5194285183360748,-0.32757780953383786,-0.5494733338782186,-0.17591571226354338,-0.23980688220911825,-0.4589938364857421,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,1.4510650706355401,-1.1037790103696956,0.9061082915215539,0.0780076451238522
data/shapenetsem_regression/processed/Chair/848427b0dc5d8c4f1783a44a88d6274.npz,data/shapenetsem_regression/raw/models-OBJ/models/848427b0dc5d8c4f1783a44a88d6274.obj,wss.848427b0dc5d8c4f1783a44a88d6274,848427b0dc5d8c4f1783a44a88d6274,Chair,"Chair,SideChair",train,15.5334218693412,0.027064,0.013114,0.007059,0.6097622,0.9618856,0.62325005,0.0,0.0,0.0,0.0,0.0,0.418961864,0.0,0.0,0.0,0.0,0.0,0.11970339,0.018008475,0.0,0.039194915,0.000529661,0.0,0.0,0.403601695,1.1844915258000002,0.45475635605,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.36573896838519526,-0.08206081132168938,0.8034240421718316,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,-0.61128317819122,-0.32757780953383786,1.1061019301896977,-0.20521317674609044,-0.23980688220911825,-0.08219692657713024,2.336307628146031,-0.06908152690486814,-0.22854249436510704,0.0957854342744266,-0.37051733436546,-0.5314472701434252,0.0780076451238522
data/shapenetsem_regression/processed/Lamp/2b70bd35951137534316d3320fdfa899.npz,data/shapenetsem_regression/raw/models-OBJ/models/2b70bd35951137534316d3320fdfa899.obj,wss.2b70bd35951137534316d3320fdfa899,2b70bd35951137534316d3320fdfa899,Lamp,"Lamp,FloorLamp",train,11.09874081807258,0.007575,0.005163,0.058158,0.5864146800000001,1.5630846,0.55635742,0.0,0.0,0.0,0.041224235,0.0,0.397251718,0.0,0.0,0.0,0.391005621,0.0,0.0,0.094316052,0.00062461,0.075577764,0.0,0.0,0.0,0.0,2.1496689556599997,0.5011180509000001,1.0,-0.0464501934466657,-0.21026299321513872,0.0,-0.176896934182497,-0.08206081132168938,0.721246843506298,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,0.8433021987041748,-0.32757780953383786,-0.5494733338782186,0.5032596238128582,-0.2360153656646012,0.26756643116638407,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,-0.9009598881987362,1.0823133415413149,-0.1306849559588629,0.0780076451238522
data/shapenetsem_regression/processed/Bottle/546111e6869f41aca577e3e5353dd356.npz,data/shapenetsem_regression/raw/models-OBJ/models/546111e6869f41aca577e3e5353dd356.obj,wss.546111e6869f41aca577e3e5353dd356,546111e6869f41aca577e3e5353dd356,Bottle,"Bottle,_StanfordSceneDBModels,_SceneGalleryModels,WineBottle",train,0.7586546940672,0.002385,0.000336,0.008765,0.10382195,0.3684245,0.10382271,0.0,0.0,0.0,0.11953352800000001,0.0,0.0,0.0,0.0,0.0,0.6413994170000001,0.0,0.0,0.05539358600000001,0.0,0.18075801700000002,0.0,0.0,0.0,0.0029154520000000002,2.2579008752000003,0.6218950437600003,1.0,-0.0464501934466657,-0.21026299321513872,0.0,0.18182618553325086,-0.08206081132168938,-0.7824295182422818,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,1.774795595641629,-0.32757780953383786,-0.5494733338782186,0.14188648662517822,-0.23980688220911825,1.2787076548125131,-0.428025825003853,-0.06908152690486814,-0.22854249436510704,-0.8937598115392589,1.2452291412226182,0.9133421728040098,0.0780076451238522
data/shapenetsem_regression/processed/Vase/ad8917f00ede5be5d878ba9ec3c0d6a.npz,data/shapenetsem_regression/raw/models-OBJ/models/ad8917f00ede5be5d878ba9ec3c0d6a.obj,wss.ad8917f00ede5be5d878ba9ec3c0d6a,ad8917f00ede5be5d878ba9ec3c0d6a,Vase,Vase,train,11.375873746371,0.022915,0.004806,0.107049,0.31322693,0.6550869,0.34539185,0.0,0.0,0.0,0.9179104470820895,0.0,0.0,0.0,0.0,0.0,0.03731343296268656,0.0,0.0,0.007462686992537312,0.0,0.029850745970149254,0.0,0.007462686992537312,0.0,0.0,2.3670149261329847,0.5067910448032089,1.0,-0.0464501934466657,-0.21026299321513872,0.0,3.8390710430774795,-0.08206081132168938,-0.7824295182422818,-0.20283465572991063,-0.06362847629757779,-0.2830889839296111,-0.4724729641321989,-0.32757780953383786,-0.5494733338782186,-0.3031248685791054,-0.23980688220911825,-0.17202628367897654,-0.428025825003853,0.7356889449807816,-0.22854249436510704,-0.9009598881987362,1.4094727667608657,-0.08164614984185808,0.0780076451238522
